iucn_sid,iucn_rgn,pop_trend
99079315,global,unknown
99079669,global,unknown
99079806,global,unknown
99079842,global,unknown
99079982,global,unknown
99080026,global,unknown
99084894,global,unknown
99085827,global,unknown
99085985,global,unknown
99086293,global,unknown
99086912,global,unknown
99086953,global,unknown
99087971,global,unknown
99092368,global,unknown
99092426,global,unknown
99092571,global,unknown
99092637,global,unknown
99092808,global,unknown
99093073,global,unknown
99167147,global,unknown
99167321,global,unknown
99167411,global,unknown
99167439,global,increasing
99167483,global,unknown
10030,NA,stable
10066,NA,unknown
10066,NA,decreasing
10069,NA,unknown
10069,NA,decreasing
10075,NA,unknown
10082,NA,unknown
10089,NA,unknown
10097,NA,stable
10269,NA,decreasing
102998555,NA,decreasing
103773898,NA,stable
104007058,NA,decreasing
104050689,NA,decreasing
10707,NA,unknown
11030,NA,unknown
11047,NA,unknown
11048,NA,unknown
11130,NA,decreasing
11140,NA,unknown
11141,NA,stable
11142,NA,stable
11200,NA,decreasing
12416,NA,decreasing
12417,NA,decreasing
12419,NA,unknown
12419,NA,decreasing
13006,NA,increasing
13045,NA,unknown
13145,NA,decreasing
13145780,NA,unknown
13168143,NA,unknown
13232,NA,unknown
13241,NA,unknown
13244,NA,unknown
13245,NA,unknown
13250,NA,unknown
132722,NA,decreasing
132724,NA,decreasing
132727,NA,unknown
132729,NA,stable
132735,NA,unknown
132740,NA,unknown
132751,NA,unknown
132753,NA,unknown
132759,NA,decreasing
132761,NA,stable
132762,NA,unknown
132764,NA,unknown
132770,NA,decreasing
132771,NA,unknown
132772,NA,unknown
132774,NA,unknown
132787,NA,unknown
132796,NA,unknown
132806,NA,decreasing
132814,NA,unknown
132819,NA,decreasing
132824,NA,unknown
132826,NA,decreasing
132827,NA,stable
132828,NA,unknown
132830,NA,stable
133085,NA,stable
133135,NA,stable
133142,NA,decreasing
133511,NA,increasing
13458323,NA,unknown
13462250,NA,unknown
13462491,NA,unknown
13462713,NA,unknown
13462745,NA,unknown
13462751,NA,unknown
13462757,NA,unknown
13485141,NA,unknown
13485167,NA,unknown
13485312,NA,unknown
13485398,NA,unknown
13485631,NA,unknown
13485635,NA,unknown
13485675,NA,unknown
13485856,NA,unknown
13486028,NA,unknown
13486169,NA,unknown
13486199,NA,unknown
13486514,NA,unknown
13487154,NA,unknown
13487345,NA,unknown
13487740,NA,stable
135509,NA,unknown
135525,NA,unknown
135525,NA,decreasing
135526,NA,unknown
135548,NA,unknown
135567,NA,unknown
135567,NA,stable
135574,NA,unknown
135579,NA,unknown
135579,NA,stable
135606,NA,decreasing
135608,NA,unknown
135612,NA,unknown
135622,NA,unknown
135644,NA,unknown
135654,NA,unknown
135656,NA,unknown
135681,NA,unknown
135681,NA,stable
135682,NA,unknown
135689,NA,unknown
135689,NA,stable
135690,NA,increasing
135690,NA,decreasing
135714,NA,unknown
135714,NA,stable
135717,NA,unknown
135717,NA,decreasing
135719,NA,unknown
13653,NA,unknown
13653,NA,decreasing
13704,NA,unknown
14050,NA,decreasing
14054,NA,unknown
14264,NA,decreasing
15106,NA,unknown
15147715,NA,stable
15147725,NA,unknown
15147740,NA,unknown
15147816,NA,unknown
15147860,NA,unknown
15147965,NA,unknown
15147977,NA,unknown
15148522,NA,unknown
15148566,NA,unknown
15148742,NA,unknown
15148858,NA,unknown
15148964,NA,unknown
15149028,NA,unknown
15149121,NA,unknown
15149335,NA,unknown
153534,NA,decreasing
153535,NA,stable
153538,NA,decreasing
15421,NA,unknown
154613,NA,unknown
154615,NA,unknown
154624,NA,unknown
154631,NA,stable
154644,NA,unknown
154647,NA,unknown
154649,NA,decreasing
154668,NA,unknown
154687,NA,unknown
154693,NA,unknown
154697,NA,unknown
154708,NA,decreasing
154708,NA,unknown
154712,NA,stable
154712,NA,unknown
154729,NA,stable
154729,NA,unknown
154749,NA,unknown
154753,NA,unknown
154764,NA,unknown
154767,NA,unknown
154774,NA,unknown
154793,NA,unknown
154798,NA,unknown
154799,NA,unknown
154801,NA,unknown
154806,NA,stable
154807,NA,increasing
154807,NA,unknown
154807,NA,stable
154816,NA,decreasing
154820,NA,unknown
154837,NA,stable
154838,NA,unknown
154844,NA,unknown
154853,NA,decreasing
154855,NA,unknown
154880,NA,unknown
154906,NA,unknown
154912,NA,unknown
154916,NA,unknown
154928,NA,unknown
154929,NA,unknown
154933,NA,unknown
154939,NA,unknown
154959,NA,unknown
154970,NA,unknown
154972,NA,stable
154981,NA,unknown
154989,NA,unknown
154995,NA,stable
154995,NA,unknown
154997,NA,unknown
154998,NA,unknown
155000,NA,unknown
155013,NA,stable
155014,NA,unknown
155021,NA,unknown
155023,NA,unknown
155025,NA,unknown
155030,NA,decreasing
155030,NA,unknown
155040,NA,unknown
155043,NA,unknown
155044,NA,unknown
155052,NA,unknown
155059,NA,unknown
155068,NA,stable
155068,NA,unknown
155069,NA,unknown
155075,NA,unknown
155075,NA,stable
155081,NA,unknown
155086,NA,unknown
155093,NA,unknown
155096,NA,stable
155104,NA,unknown
155105,NA,unknown
155106,NA,unknown
155107,NA,unknown
155116,NA,unknown
155123,NA,increasing
155124,NA,unknown
155125,NA,unknown
155126,NA,unknown
155128,NA,unknown
155130,NA,unknown
155131,NA,unknown
155132,NA,unknown
155134,NA,unknown
155148,NA,unknown
155152,NA,decreasing
155163,NA,unknown
155166,NA,unknown
155167,NA,stable
155169,NA,unknown
155181,NA,unknown
155182,NA,unknown
155186,NA,stable
155189,NA,unknown
155190,NA,unknown
155199,NA,unknown
155201,NA,unknown
155204,NA,unknown
155207,NA,unknown
155212,NA,unknown
155213,NA,unknown
155214,NA,stable
155214,NA,unknown
155215,NA,unknown
15521852,NA,unknown
15521875,NA,unknown
15521927,NA,unknown
15521934,NA,unknown
15521985,NA,unknown
155220,NA,stable
15522054,NA,unknown
15522069,NA,unknown
15522095,NA,unknown
15522140,NA,unknown
15522149,NA,decreasing
15522152,NA,unknown
15522159,NA,unknown
15522210,NA,unknown
15522213,NA,unknown
15522236,NA,unknown
155225,NA,unknown
155226,NA,unknown
155227,NA,unknown
155246,NA,stable
155253,NA,unknown
155259,NA,unknown
155261,NA,unknown
155268,NA,stable
155276,NA,stable
155279,NA,unknown
155282,NA,stable
155282,NA,unknown
155296,NA,unknown
155310,NA,stable
155318,NA,unknown
155330,NA,stable
155474,NA,unknown
155535,NA,unknown
155552,NA,unknown
155597,NA,unknown
155610,NA,unknown
155630,NA,unknown
155835,NA,stable
155843,NA,unknown
155980,NA,increasing
15598524,NA,stable
15598550,NA,stable
15598596,NA,stable
15598621,NA,unknown
15598639,NA,stable
15598672,NA,unknown
15598778,NA,stable
15598791,NA,unknown
15598799,NA,unknown
15598812,NA,stable
15598815,NA,unknown
15598887,NA,stable
15598938,NA,unknown
15598948,NA,unknown
15598951,NA,unknown
15598957,NA,unknown
15599060,NA,stable
15599067,NA,stable
15599070,NA,unknown
15599123,NA,stable
15599136,NA,unknown
15599150,NA,unknown
15600453,NA,stable
15600731,NA,stable
15600738,NA,unknown
156018,NA,unknown
15601865,NA,unknown
15601872,NA,stable
15601902,NA,unknown
15601905,NA,unknown
15601909,NA,unknown
15601913,NA,unknown
15601934,NA,unknown
15601937,NA,unknown
15601940,NA,unknown
15622233,NA,unknown
15622604,NA,unknown
15622649,NA,unknown
15622672,NA,unknown
15622678,NA,unknown
15622684,NA,unknown
15622706,NA,unknown
15622789,NA,unknown
15622835,NA,unknown
15623273,NA,unknown
15873,NA,unknown
15873,NA,stable
16011,NA,unknown
16012,NA,unknown
161328,NA,stable
161339,NA,decreasing
161345,NA,stable
161352,NA,unknown
161361,NA,unknown
161366,NA,stable
161371,NA,unknown
161377,NA,stable
161383,NA,unknown
161388,NA,stable
161397,NA,decreasing
161398,NA,stable
161399,NA,increasing
161425,NA,unknown
161425,NA,decreasing
161432,NA,unknown
161442,NA,decreasing
161443,NA,unknown
161453,NA,decreasing
161459,NA,decreasing
161461,NA,decreasing
161463,NA,decreasing
161464,NA,decreasing
161475,NA,unknown
161484,NA,decreasing
161485,NA,decreasing
161491,NA,stable
161513,NA,unknown
161521,NA,stable
161536,NA,unknown
161542,NA,stable
161549,NA,unknown
161551,NA,unknown
161564,NA,unknown
161569,NA,decreasing
161580,NA,stable
161583,NA,unknown
161587,NA,stable
161599,NA,stable
161622,NA,stable
161626,NA,unknown
161626,NA,decreasing
161666,NA,stable
161673,NA,unknown
161691,NA,decreasing
161696,NA,decreasing
161705,NA,stable
161717,NA,increasing
161729,NA,decreasing
161731,NA,unknown
161748,NA,unknown
16208224,NA,decreasing
16369383,NA,decreasing
16370739,NA,decreasing
16376479,NA,unknown
16378423,NA,unknown
16381144,NA,decreasing
16404943,NA,unknown
16404974,NA,unknown
16405644,NA,unknown
16405685,NA,unknown
16406327,NA,unknown
16406525,NA,unknown
16406679,NA,unknown
16406934,NA,unknown
16406968,NA,unknown
16406979,NA,stable
16407002,NA,unknown
16407017,NA,unknown
16407132,NA,unknown
16407132,NA,stable
16407217,NA,unknown
16407630,NA,unknown
16407645,NA,unknown
16421352,NA,decreasing
16424139,NA,unknown
16425141,NA,unknown
16425187,NA,unknown
16425314,NA,unknown
16425354,NA,unknown
16425422,NA,unknown
16425468,NA,unknown
16425533,NA,unknown
16425572,NA,unknown
16425603,NA,unknown
16427324,NA,unknown
16427386,NA,unknown
164280,NA,stable
164280,NA,unknown
16430203,NA,unknown
16431606,NA,unknown
16431725,NA,stable
16431737,NA,unknown
16431757,NA,stable
16431946,NA,stable
16431990,NA,unknown
16432098,NA,unknown
16433850,NA,unknown
16433946,NA,unknown
16435325,NA,stable
16435530,NA,unknown
16435778,NA,unknown
16437187,NA,stable
16437988,NA,unknown
16438001,NA,unknown
16438022,NA,stable
16438701,NA,stable
16439236,NA,stable
16439534,NA,unknown
16439642,NA,unknown
16439757,NA,unknown
16439848,NA,unknown
16439848,NA,stable
16439926,NA,unknown
16440016,NA,unknown
16440027,NA,unknown
16440027,NA,stable
16440083,NA,unknown
16440965,NA,unknown
16441120,NA,unknown
16441631,NA,unknown
16441651,NA,unknown
16441698,NA,unknown
16441738,NA,unknown
16441862,NA,unknown
16442472,NA,unknown
16442487,NA,unknown
16442540,NA,unknown
16443048,NA,unknown
16443217,NA,unknown
16443285,NA,unknown
16447362,NA,unknown
16447568,NA,unknown
16447855,NA,unknown
16447988,NA,unknown
16449034,NA,unknown
16449531,NA,unknown
16449654,NA,decreasing
16449708,NA,decreasing
164508,NA,stable
164508,NA,decreasing
16465921,NA,unknown
16466100,NA,unknown
16466377,NA,unknown
16467178,NA,unknown
16467411,NA,unknown
16476,NA,unknown
16501568,NA,unknown
16501868,NA,unknown
16502064,NA,unknown
16502093,NA,unknown
16503587,NA,unknown
16505486,NA,unknown
16505522,NA,unknown
16505619,NA,stable
16505650,NA,stable
16505842,NA,unknown
16505933,NA,unknown
16505959,NA,unknown
16506077,NA,unknown
16506657,NA,unknown
16506725,NA,unknown
16506781,NA,stable
16506839,NA,unknown
16506931,NA,stable
16507307,NA,stable
16507347,NA,increasing
16507347,NA,stable
16507442,NA,stable
16507646,NA,unknown
16507729,NA,stable
16509008,NA,stable
16509126,NA,stable
16509242,NA,unknown
16509297,NA,unknown
16509426,NA,unknown
16545046,NA,decreasing
16545072,NA,unknown
16545086,NA,unknown
16545164,NA,unknown
16545183,NA,unknown
16545253,NA,unknown
16545256,NA,unknown
16545360,NA,stable
16546023,NA,stable
16546072,NA,unknown
16546127,NA,stable
16546144,NA,stable
165611,NA,stable
165621,NA,unknown
165626,NA,stable
165627,NA,stable
165637,NA,stable
16564,NA,unknown
165646,NA,unknown
165695,NA,stable
165696,NA,stable
165724,NA,unknown
165811,NA,unknown
165832,NA,stable
165833,NA,stable
165837,NA,unknown
165879,NA,stable
165883,NA,stable
165887,NA,stable
165898,NA,stable
165910,NA,unknown
166077,NA,unknown
166189,NA,NA
166189,NA,unknown
166442,NA,decreasing
166533,NA,unknown
166552,NA,unknown
16674437,NA,unknown
166856,NA,unknown
166863,NA,stable
166868,NA,unknown
166892,NA,unknown
166892,NA,stable
166897,NA,unknown
166900,NA,unknown
166919,NA,stable
166925,NA,unknown
166947,NA,unknown
166985,NA,unknown
16719904,NA,unknown
16720036,NA,unknown
16720083,NA,unknown
16720181,NA,unknown
16749571,NA,unknown
16749725,NA,unknown
16749737,NA,unknown
16749758,NA,unknown
16750054,NA,unknown
16750728,NA,unknown
16751128,NA,unknown
16759066,NA,unknown
16759093,NA,unknown
16759111,NA,unknown
16759126,NA,unknown
16759139,NA,unknown
16759144,NA,unknown
16759167,NA,unknown
16759176,NA,unknown
16759184,NA,unknown
16759188,NA,unknown
16759242,NA,unknown
16759321,NA,unknown
16759340,NA,unknown
16759353,NA,unknown
16759357,NA,unknown
16759367,NA,unknown
16759398,NA,unknown
16759463,NA,unknown
16759509,NA,unknown
16759518,NA,unknown
16759549,NA,unknown
16759552,NA,unknown
16759556,NA,unknown
16759559,NA,unknown
16759567,NA,unknown
16759571,NA,unknown
16765067,NA,unknown
16765076,NA,unknown
16765190,NA,unknown
16765806,NA,unknown
16766235,NA,unknown
16766319,NA,unknown
16777231,NA,stable
16777242,NA,unknown
16777283,NA,unknown
16777344,NA,unknown
16777347,NA,unknown
16777363,NA,unknown
16777804,NA,unknown
16777808,NA,unknown
16777813,NA,unknown
16778030,NA,unknown
16778128,NA,unknown
16778406,NA,unknown
16778475,NA,unknown
16778632,NA,stable
16778750,NA,unknown
16778824,NA,unknown
16779096,NA,unknown
16779138,NA,unknown
16779209,NA,unknown
16779221,NA,unknown
16779236,NA,unknown
16779248,NA,unknown
16779254,NA,unknown
16779258,NA,unknown
16779264,NA,unknown
16779308,NA,unknown
16779383,NA,unknown
16779424,NA,unknown
16779436,NA,unknown
16779491,NA,unknown
16781,NA,unknown
16781047,NA,unknown
16781050,NA,unknown
16781072,NA,unknown
16781081,NA,unknown
16781085,NA,unknown
16781101,NA,unknown
16781113,NA,unknown
16781124,NA,unknown
16781145,NA,unknown
16781154,NA,unknown
16781168,NA,unknown
16781181,NA,unknown
167997,NA,unknown
168000,NA,unknown
168000,NA,decreasing
16811574,NA,unknown
169361,NA,unknown
169374,NA,unknown
169632,NA,stable
17013,NA,unknown
170155,NA,stable
170155,NA,unknown
170156,NA,unknown
170159,NA,unknown
170160,NA,stable
170162,NA,unknown
170165,NA,unknown
170166,NA,unknown
170169,NA,stable
170174,NA,unknown
170178,NA,unknown
170180,NA,unknown
170182,NA,unknown
170186,NA,unknown
170187,NA,unknown
170188,NA,unknown
170190,NA,unknown
170197,NA,unknown
170197,NA,decreasing
170198,NA,unknown
170205,NA,unknown
170207,NA,unknown
170220,NA,unknown
170221,NA,unknown
170222,NA,unknown
170223,NA,stable
170224,NA,unknown
170224,NA,stable
170229,NA,unknown
170229,NA,stable
170232,NA,unknown
170233,NA,unknown
170234,NA,unknown
170236,NA,unknown
170238,NA,unknown
170239,NA,unknown
170243,NA,stable
170244,NA,decreasing
170244,NA,stable
170245,NA,decreasing
170249,NA,unknown
170250,NA,stable
170251,NA,stable
170253,NA,stable
170258,NA,unknown
170258,NA,stable
170260,NA,stable
170261,NA,unknown
170261,NA,stable
170262,NA,unknown
170262,NA,stable
170264,NA,unknown
17027,NA,decreasing
170275,NA,unknown
170280,NA,unknown
170280,NA,decreasing
170283,NA,unknown
170283,NA,decreasing
170284,NA,unknown
170307,NA,stable
170310,NA,stable
170311,NA,unknown
170314,NA,decreasing
170316,NA,decreasing
170319,NA,decreasing
170319,NA,stable
170322,NA,decreasing
170322,NA,unknown
170323,NA,unknown
170326,NA,unknown
170327,NA,unknown
170328,NA,unknown
170331,NA,stable
170331,NA,increasing
170333,NA,unknown
170334,NA,stable
170336,NA,unknown
170338,NA,unknown
170339,NA,stable
170344,NA,stable
170344,NA,unknown
170345,NA,stable
170350,NA,stable
170350,NA,unknown
170351,NA,unknown
170354,NA,increasing
170355,NA,stable
170357,NA,unknown
170357,NA,decreasing
170600,NA,unknown
170603,NA,stable
170605,NA,unknown
172016,NA,unknown
172404,NA,stable
172416,NA,unknown
172443,NA,unknown
172469,NA,unknown
172487,NA,stable
172495,NA,unknown
173361,NA,decreasing
177953,NA,stable
177982,NA,stable
177987,NA,unknown
178009,NA,unknown
178023,NA,increasing
178898,NA,unknown
178910,NA,unknown
178958,NA,unknown
178978,NA,unknown
179020,NA,unknown
179034,NA,stable
179045,NA,unknown
179116,NA,unknown
181000,NA,unknown
18123632,NA,unknown
18123647,NA,unknown
18123960,NA,unknown
18124015,NA,unknown
18124721,NA,unknown
18124738,NA,unknown
18124888,NA,unknown
18125103,NA,unknown
18125145,NA,unknown
18125208,NA,increasing
18125362,NA,unknown
18125379,NA,unknown
18125776,NA,unknown
18125838,NA,unknown
18126034,NA,unknown
18126112,NA,unknown
18127641,NA,unknown
18127741,NA,unknown
18127783,NA,unknown
18127809,NA,unknown
18127828,NA,unknown
18127836,NA,unknown
18127840,NA,unknown
18128090,NA,unknown
18128749,NA,unknown
18128938,NA,unknown
18129278,NA,stable
18129312,NA,unknown
18138798,NA,unknown
18138812,NA,unknown
18138815,NA,stable
18138825,NA,unknown
18138837,NA,unknown
18138869,NA,unknown
18139045,NA,unknown
18139074,NA,unknown
18139615,NA,unknown
18140291,NA,stable
18140358,NA,unknown
18140736,NA,unknown
18140801,NA,unknown
18140823,NA,unknown
18140829,NA,unknown
181550,NA,unknown
18155920,NA,unknown
18155933,NA,unknown
18155939,NA,unknown
18155943,NA,unknown
18155946,NA,unknown
18155949,NA,unknown
18155952,NA,unknown
18155960,NA,unknown
18155963,NA,unknown
18155982,NA,unknown
18156550,NA,unknown
181577,NA,unknown
18158219,NA,unknown
18158331,NA,unknown
18158359,NA,unknown
18158445,NA,unknown
18158483,NA,stable
18158583,NA,unknown
18159126,NA,unknown
18159556,NA,unknown
18159817,NA,stable
18159823,NA,stable
18160428,NA,stable
18160456,NA,unknown
18160468,NA,stable
18160573,NA,stable
18161514,NA,unknown
18161519,NA,stable
18175,NA,unknown
18175,NA,decreasing
18178550,NA,unknown
181797,NA,unknown
18179793,NA,unknown
18179796,NA,unknown
18180983,NA,unknown
18180998,NA,unknown
181933,NA,unknown
181984,NA,unknown
18214503,NA,unknown
18214519,NA,unknown
18214863,NA,increasing
182223,NA,unknown
182239,NA,unknown
18227064,NA,stable
18227109,NA,unknown
18227119,NA,stable
18227123,NA,unknown
18227168,NA,increasing
182285,NA,unknown
182330,NA,unknown
182363,NA,unknown
18237151,NA,unknown
18237502,NA,unknown
18237516,NA,unknown
18237707,NA,unknown
18237712,NA,unknown
18237739,NA,unknown
18237772,NA,unknown
18237775,NA,unknown
18237796,NA,unknown
18238049,NA,unknown
182498,NA,unknown
18252612,NA,stable
18252616,NA,stable
18252619,NA,stable
18252629,NA,stable
18252702,NA,unknown
18252718,NA,unknown
18252849,NA,unknown
18252853,NA,unknown
18252952,NA,stable
18253276,NA,stable
18253282,NA,unknown
18253287,NA,unknown
18253296,NA,unknown
18253303,NA,unknown
182549,NA,unknown
18256447,NA,unknown
18256458,NA,unknown
18256490,NA,unknown
18256504,NA,unknown
18256560,NA,unknown
18256726,NA,unknown
18256883,NA,unknown
18256943,NA,unknown
18256992,NA,unknown
18257189,NA,unknown
18257198,NA,unknown
18257269,NA,unknown
18257303,NA,unknown
18257306,NA,unknown
18257309,NA,unknown
18257331,NA,unknown
18257417,NA,unknown
18257501,NA,unknown
18257533,NA,unknown
18257655,NA,unknown
18257684,NA,unknown
18257687,NA,stable
18257696,NA,unknown
18257762,NA,stable
18258072,NA,stable
18258153,NA,unknown
18258202,NA,unknown
18258249,NA,stable
18258256,NA,unknown
18258266,NA,unknown
18258584,NA,unknown
182611,NA,unknown
18263684,NA,unknown
182712,NA,unknown
182779,NA,decreasing
182933,NA,unknown
183097,NA,unknown
183152,NA,unknown
183153,NA,unknown
183155,NA,unknown
183158,NA,unknown
183160,NA,unknown
183167,NA,unknown
183169,NA,unknown
183171,NA,unknown
183177,NA,unknown
183214,NA,unknown
183274,NA,unknown
18376,NA,unknown
183776,NA,unknown
183992,NA,unknown
184493,NA,unknown
184520,NA,unknown
184554,NA,unknown
184576,NA,unknown
184590,NA,unknown
184626,NA,unknown
184635,NA,unknown
184679,NA,unknown
184679,NA,decreasing
184679,NA,stable
184700,NA,unknown
184711,NA,unknown
184723,NA,unknown
184732,NA,unknown
185126,NA,stable
185126,NA,unknown
185127,NA,stable
185128,NA,stable
185129,NA,stable
185146,NA,stable
185155,NA,stable
185156,NA,stable
185162,NA,stable
185165,NA,stable
185165,NA,unknown
185168,NA,stable
185168,NA,unknown
185175,NA,stable
185179,NA,stable
185180,NA,stable
185181,NA,stable
185182,NA,unknown
185185,NA,stable
185193,NA,stable
185774,NA,unknown
18584848,NA,decreasing
185865,NA,stable
185866,NA,stable
185868,NA,unknown
185869,NA,decreasing
185870,NA,unknown
185874,NA,stable
185885,NA,unknown
185895,NA,unknown
185898,NA,unknown
185903,NA,unknown
185905,NA,unknown
185909,NA,unknown
185915,NA,unknown
185921,NA,unknown
185922,NA,unknown
185923,NA,stable
185924,NA,unknown
185925,NA,unknown
185926,NA,stable
185929,NA,unknown
185931,NA,stable
185934,NA,unknown
185935,NA,unknown
185936,NA,stable
185937,NA,stable
185938,NA,unknown
185942,NA,unknown
185943,NA,unknown
185944,NA,unknown
185945,NA,unknown
185947,NA,unknown
185948,NA,unknown
185950,NA,unknown
185952,NA,unknown
185954,NA,unknown
185955,NA,unknown
185957,NA,unknown
185958,NA,unknown
185959,NA,unknown
18596,NA,unknown
185960,NA,unknown
185962,NA,unknown
185963,NA,stable
185964,NA,unknown
185965,NA,unknown
185967,NA,unknown
185968,NA,unknown
185971,NA,unknown
185972,NA,stable
185974,NA,unknown
185979,NA,unknown
185980,NA,unknown
185981,NA,unknown
185982,NA,unknown
185983,NA,unknown
185986,NA,unknown
185988,NA,unknown
185989,NA,stable
185990,NA,unknown
185992,NA,unknown
185993,NA,unknown
185994,NA,stable
185995,NA,unknown
185996,NA,unknown
185997,NA,stable
185998,NA,stable
185999,NA,unknown
186005,NA,unknown
186007,NA,unknown
186008,NA,unknown
186011,NA,unknown
186012,NA,unknown
186013,NA,unknown
186018,NA,unknown
186019,NA,unknown
186022,NA,unknown
186025,NA,unknown
186026,NA,unknown
186028,NA,unknown
186030,NA,unknown
186033,NA,unknown
186034,NA,unknown
186035,NA,unknown
186036,NA,unknown
186037,NA,unknown
186038,NA,unknown
186040,NA,unknown
186041,NA,unknown
186042,NA,unknown
186043,NA,unknown
186045,NA,unknown
186052,NA,unknown
186053,NA,unknown
186061,NA,unknown
186069,NA,unknown
186078,NA,unknown
186106,NA,unknown
187381,NA,stable
187382,NA,unknown
187390,NA,unknown
187393,NA,unknown
187396,NA,unknown
187397,NA,stable
187398,NA,unknown
187405,NA,unknown
187418,NA,stable
187444,NA,unknown
187455,NA,unknown
187456,NA,unknown
187465,NA,unknown
187475,NA,stable
187482,NA,unknown
187492,NA,stable
187495,NA,decreasing
187512,NA,unknown
187522,NA,unknown
187541,NA,stable
187546,NA,unknown
187549,NA,unknown
187563,NA,unknown
187570,NA,unknown
187573,NA,stable
187584,NA,unknown
187595,NA,unknown
187600,NA,unknown
187608,NA,unknown
187613,NA,unknown
187618,NA,unknown
187652,NA,unknown
187653,NA,stable
187654,NA,decreasing
187670,NA,unknown
187672,NA,unknown
187678,NA,stable
187684,NA,unknown
187696,NA,stable
187696,NA,unknown
187703,NA,unknown
187714,NA,stable
187724,NA,unknown
187727,NA,unknown
187736,NA,unknown
187747,NA,unknown
187748,NA,stable
187751,NA,stable
187752,NA,stable
187752,NA,increasing
187756,NA,stable
187775,NA,stable
187790,NA,unknown
187797,NA,unknown
187803,NA,unknown
187805,NA,stable
187935,NA,stable
188113,NA,unknown
188315,NA,unknown
188324,NA,stable
188419,NA,unknown
188434,NA,stable
188469,NA,unknown
188471,NA,unknown
188486,NA,unknown
188496,NA,unknown
188539,NA,stable
188551,NA,stable
188569,NA,unknown
188581,NA,stable
188592,NA,unknown
188607,NA,unknown
188609,NA,stable
188617,NA,unknown
188624,NA,unknown
18878,NA,unknown
189818,NA,unknown
189819,NA,unknown
189820,NA,unknown
189823,NA,stable
189828,NA,unknown
189829,NA,unknown
190064,NA,unknown
190065,NA,unknown
190066,NA,unknown
190067,NA,unknown
190070,NA,unknown
190071,NA,unknown
190072,NA,unknown
190079,NA,stable
190080,NA,stable
190080,NA,unknown
190081,NA,unknown
190083,NA,unknown
190086,NA,unknown
190090,NA,unknown
190090,NA,stable
190091,NA,unknown
190093,NA,unknown
190095,NA,stable
190097,NA,unknown
190100,NA,unknown
190101,NA,unknown
190102,NA,unknown
190103,NA,unknown
190104,NA,unknown
190105,NA,unknown
190106,NA,unknown
190111,NA,unknown
190116,NA,unknown
190117,NA,unknown
190118,NA,unknown
190121,NA,unknown
190123,NA,unknown
190125,NA,unknown
190126,NA,unknown
190129,NA,stable
190130,NA,unknown
190132,NA,decreasing
190133,NA,stable
190133,NA,unknown
190135,NA,stable
190136,NA,unknown
190137,NA,unknown
190138,NA,decreasing
190139,NA,increasing
190139,NA,unknown
190140,NA,unknown
190142,NA,unknown
190145,NA,unknown
190147,NA,unknown
190148,NA,unknown
190149,NA,stable
190151,NA,stable
190152,NA,unknown
190154,NA,unknown
190155,NA,unknown
190156,NA,unknown
190157,NA,stable
190159,NA,unknown
190160,NA,unknown
190161,NA,unknown
190163,NA,unknown
190164,NA,stable
190166,NA,unknown
190168,NA,unknown
190170,NA,unknown
190173,NA,unknown
190176,NA,unknown
190178,NA,unknown
190181,NA,unknown
190183,NA,unknown
190183,NA,stable
190185,NA,unknown
190186,NA,unknown
190190,NA,stable
190191,NA,unknown
190193,NA,stable
190193,NA,unknown
190195,NA,unknown
190197,NA,stable
190200,NA,unknown
190201,NA,unknown
190202,NA,unknown
190203,NA,unknown
190205,NA,unknown
190206,NA,decreasing
190207,NA,unknown
190208,NA,unknown
190211,NA,unknown
190214,NA,unknown
190217,NA,unknown
190218,NA,unknown
190219,NA,unknown
190220,NA,unknown
190221,NA,decreasing
190222,NA,stable
190223,NA,unknown
190226,NA,unknown
190227,NA,unknown
190229,NA,unknown
190232,NA,unknown
190233,NA,unknown
190237,NA,unknown
190239,NA,unknown
190241,NA,stable
190243,NA,unknown
190244,NA,unknown
190249,NA,unknown
190250,NA,unknown
190251,NA,unknown
190253,NA,stable
190255,NA,unknown
190256,NA,unknown
190257,NA,unknown
190258,NA,unknown
190260,NA,unknown
190261,NA,stable
190264,NA,unknown
190265,NA,stable
190269,NA,unknown
190274,NA,unknown
190276,NA,unknown
190278,NA,unknown
190279,NA,decreasing
190279,NA,unknown
190281,NA,unknown
190282,NA,unknown
190283,NA,unknown
190285,NA,unknown
190287,NA,unknown
190289,NA,unknown
190290,NA,unknown
190291,NA,unknown
190292,NA,unknown
190295,NA,decreasing
190296,NA,unknown
190297,NA,unknown
190298,NA,unknown
190300,NA,stable
190302,NA,unknown
190307,NA,stable
190308,NA,unknown
190309,NA,unknown
190310,NA,unknown
190311,NA,unknown
190314,NA,unknown
190315,NA,unknown
190316,NA,unknown
190317,NA,stable
190318,NA,unknown
190319,NA,unknown
190320,NA,unknown
190324,NA,stable
190324,NA,unknown
190325,NA,stable
190327,NA,unknown
190329,NA,unknown
190330,NA,unknown
190331,NA,unknown
190332,NA,stable
190333,NA,unknown
190334,NA,unknown
190335,NA,unknown
190336,NA,unknown
190338,NA,unknown
190339,NA,unknown
190340,NA,unknown
190341,NA,unknown
190342,NA,unknown
190344,NA,unknown
190345,NA,unknown
190346,NA,increasing
190346,NA,unknown
190347,NA,unknown
190347,NA,stable
190348,NA,stable
190350,NA,unknown
190351,NA,unknown
190353,NA,unknown
190355,NA,unknown
190356,NA,unknown
