iucn_sid,range_km2,sciname,dbf_file
63156,30124,Urotrygon venezuelae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CHONDRICHTHYES.dbf
63157,207643.49999809265,Narcine brasiliensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CHONDRICHTHYES.dbf
63158,99948.74998664856,Pseudobatos prahli,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CHONDRICHTHYES.dbf
63159,47000,Etmopterus litvinovi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CHONDRICHTHYES.dbf
63160,155000,Etmopterus pycnolepis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CHONDRICHTHYES.dbf
63161,229300.5,Gurgesiella atlantica,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CHONDRICHTHYES.dbf
63162,169972.7500152588,Rajella eisenhardti,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CHONDRICHTHYES.dbf
63164,13434.500007629395,Hydrolagus mccoskeri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CHONDRICHTHYES.dbf
63165,492597.5,Mustelus ravidus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CHONDRICHTHYES.dbf
63166,35774,Rhinobatos penggali,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CHONDRICHTHYES.dbf
63167,12465.5,Rhinobatos jimbaranensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CHONDRICHTHYES.dbf
63571,3435533.249963045,Bolbometopon muricatum,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/WRASSES_PARROTFISHES.dbf
63852,8450.500006198883,Nerodia clarkii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/REPTILES.dbf
64397,60047.25,Epinephelus chlorocephalus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
64398,3898.2499961853027,Epinephelus clippertonensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
64399,8000,Hyporthodus darwinensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
64400,1545710.2500066757,Hyporthodus flavolimbatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
64401,77398.7499923706,Epinephelus gabriellae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
64402,34457.749992370605,Epinephelus indistinctus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
64404,9000,Hyporthodus perplexus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
64405,8900,Epinephelus suborbitalis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
64406,44088.749994277954,Epinephelus timorensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
64407,42458.75,Epinephelus tuamotuensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
64408,173907.0000076294,Epinephelus undulatostriatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
64409,33330.7500038147,Mycteroperca fusca,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
64410,1529646.2500152588,Mycteroperca interstitialis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
64411,2190926.2499678135,Plectropomus areolatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
64412,2571854.000015497,Plectropomus laevis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
64442,113.75,Zearaja maugeana,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CHONDRICHTHYES.dbf
132722,1074168.5000457764,Epinephelus aeneus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132723,2240376.999984026,Epinephelus maculatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132724,1612633.2500200272,Mycteroperca bonaci,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132725,1868208.2499964237,Cephalopholis aurantia,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132726,1117053.999997139,Epinephelus flavocaeruleus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132727,1495715.5000209808,Paranthias furcifer,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132728,289979.49997997284,Epinephelus summana,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132729,827805.999997139,Mycteroperca phenax,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132730,445800.9999599457,Hyporthodus acanthistius,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132731,106945.75,Epinephelus socialis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132732,4880901.749957323,Cephalopholis miniata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132733,312777.7499885559,Cephalopholis panamensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132734,1364584.9999790192,Hyporthodus niphobles,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132735,2290301.9999530315,Epinephelus latifasciatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132736,2193370.499944687,Epinephelus rivulatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132737,3836592.750058651,Cephalopholis leopardus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132738,4145885.2499423027,Variola louti,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132739,3315200.749989748,Epinephelus undulosus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132740,1544402.4999964237,Epinephelus multinotatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132741,2679926.7499802113,Cephalopholis sexmaculata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132742,386764.5000228882,Cephalopholis nigri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132743,4007910.7499809265,Cephalopholis formosa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132744,385718.4999847412,Epinephelus analogus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132745,8777758.50007081,Epinephelus morrhua,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132746,1847146.999970913,Epinephelus melanostigma,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132747,2145702.500025034,Epinephelus spilotoceps,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132748,972390.2500276566,Epinephelus longispinis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132749,667476.2499687672,Epinephelus stictus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132750,363871.4999809265,Epinephelus labriformis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132751,3650591.7500014305,Epinephelus coeruleopunctatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132752,1353652.249992609,Epinephelus bilobatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132753,641623.9999761581,Epinephelus polylepis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132754,350611.7499847412,Alphestes immaculatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132755,1536712.0000200272,Epinephelus radiatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132756,1098803.5000116825,Epinephelus miliaris,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132757,3919318.499982357,Cephalopholis sonnerati,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132758,2305636.0000145435,Epinephelus tauvina,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132759,551170.2499828339,Cephalopholis hemistiktos,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132760,166974.5000114441,Epinephelus faveatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132761,1130384.2500247955,Cephalopholis cruentata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132762,1124862.7500305176,Epinephelus costae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132763,5268150.74993372,Epinephelus corallicola,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132764,1281116.5000209808,Alphestes afer,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132765,426210.2500152588,Epinephelus goreensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132766,3175506.9999649525,Epinephelus macrospilos,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132767,340840.2499885559,Dermatolepis dermatolepis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132768,9600,Epinephelus trophis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132769,1475139.7499337196,Epinephelus fasciatomaculosus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132770,1313146.2500123978,Epinephelus guttatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132771,1052700.750038147,Gonioplectrus hispanus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132772,7340675.499989986,Hyporthodus octofasciatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132773,4203505.499941111,Epinephelus tukula,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132774,6634659.749938488,Epinephelus areolatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132776,1323186.9999744892,Plectropomus oligacanthus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132777,578968.7499828339,Epinephelus diacanthus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132778,2071370.5000145435,Epinephelus hexagonatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132779,193031.74998760223,Cephalopholis oligosticta,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132780,4720619.250020504,Epinephelus sexfasciatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132781,6052753.249927998,Cephalopholis argus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132782,513376.99998378754,Cephalopholis aitha,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132783,2530560.499931574,Cephalopholis urodeta,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132784,518143.9999961853,Epinephelus magniscuttis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132785,3040556.750056267,Epinephelus erythrurus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132786,617572.5000143051,Cephalopholis nigripinnis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132787,5838531.999989033,Anyperodon leucogrammicus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132788,5325944.7499706745,Epinephelus merra,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132789,3284171.2499592304,Cephalopholis microprion,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132790,644419.7500276566,Triso dermopterus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132791,3763628.499971628,Cephalopholis igarashiensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132792,1020115.4999668598,Epinephelus polystigma,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132793,413923.9999742508,Epinephelus stoliczkae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132794,474309.00005340576,Epinephelus retouti,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132795,345663.75000953674,Hyporthodus ergastularius,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132796,2756028.250049591,Epinephelus caninus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132797,109794.0000076294,Epinephelus posteli,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132798,3311376.4999935627,Epinephelus heniochus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132799,6492754.249994993,Epinephelus quoyanus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132800,1792875.9999878407,Gracila albomarginata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132801,460735.5000181198,Plectropomus punctatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132802,1261964.7500104904,Epinephelus poecilonotus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132803,171174.9999961853,Cephalopholis polyspila,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132804,4154477.4999890327,Epinephelus ongus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132805,972350.5000202656,Cephalopholis polleni,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132806,1556198.750011444,Cephalopholis fulva,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132807,766454.0000157356,Hyporthodus septemfasciatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132808,3787300.4999785423,Cephalopholis cyanostigma,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132809,275764.7499923706,Alphestes multiguttatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132810,2466272.5000116825,Variola albimarginata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132811,421624.4999656677,Mycteroperca xenarcha,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132812,4659279.750006914,Epinephelus amblycephalus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132813,1212323.9999763966,Epinephelus bontoides,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132814,5725118.249939442,Aethaloperca rogaa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132815,2950495.2499763966,Epinephelus cyanopodus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132816,483241.5000076294,Saloptia powelli,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132817,7593462.499945164,Epinephelus fasciatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132818,4755364.749967098,Plectropomus maculatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132819,1944077.5000371933,Epinephelus adscensionis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132820,500944.0000114441,Cephalopholis taeniops,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132821,838575.7499966621,Epinephelus trimaculatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132822,358262.99998664856,Paranthias colonus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132824,2382116.249984741,Epinephelus epistictus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132825,2110336.750007868,Cephalopholis spiloparaea,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132826,4376315.000021219,Epinephelus bleekeri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132827,2833279.5000400543,Hyporthodus mystacinus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132828,791528.0000190735,Hyporthodus haifensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132829,848555.7499945164,Epinephelus howlandi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132830,516833.99998664856,Mycteroperca acutirostris,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/GROUPERS.dbf
132859,5052123.750010014,Oulastrea crispata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART3.dbf
132860,648994.7500114441,Psammocora stellata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART2.dbf
132861,15260.249996185303,Calathiscus tantillus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART3.dbf
132862,2874452.250012636,Acropora cophodactyla,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART3.dbf
132863,3486326.2500412464,Acropora prostrata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART1.dbf
132864,5468371.000030041,Fungia costulata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART3.dbf
132865,309920.24999427795,Alveopora japonica,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART1.dbf
132866,5724309.250022411,Montipora angulata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART1.dbf
132867,2004956.500029564,Acropora pectinatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART3.dbf
132868,260478.24997329712,Goniastrea columella,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART2.dbf
132869,6444270.500015736,Acropora florida,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART3.dbf
132870,4897479.250018358,Moseleya latistellata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART2.dbf
132871,2501841.5000145435,Pectinia elongata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART1.dbf
132872,3311465.499984741,Favia vietnamensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART1.dbf
132873,3438166.999968767,Porites densa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART3.dbf
132874,855440.7500133514,Scolymia lacera,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART3.dbf
132875,1541229.7500107288,Pocillopora kelleheri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART1.dbf
132876,2323857.5000259876,Leptoseris tubulifera,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART2.dbf
132877,1219145.4999992847,Fungia fralinae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART1.dbf
132878,6159922.99999094,Favia maxima,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART1.dbf
132879,2649377.500022888,Goniopora tenella,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART3.dbf
132880,6825435.750030994,Pavona venosa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART1.dbf
132881,6214210.000050068,Hydnophora rigida,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART3.dbf
132882,624014.4999985695,Acropora japonica,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART1.dbf
132883,6353956.499976635,Goniastrea australensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART1.dbf
132884,942351.2500104904,Colpophyllia natans,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART1.dbf
132885,6713136.9999957085,Leptoseris hawaiiensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART3.dbf
132886,2225902.000014305,Acropora seriata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART2.dbf
132887,6716422.500003338,Leptoseris explanata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART3.dbf
132888,5121085.500016451,Acropora secale,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART3.dbf
132889,705597.7499732971,Porites nodifera,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART1.dbf
132890,5621334.250007153,Catalaphyllia jardinei,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART2.dbf
132891,23911.250007629395,Porites duerdeni,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART2.dbf
132892,2420177.7500145435,Montipora hodgsoni,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART3.dbf
132893,738548.4999866486,Platygyra crosslandi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART2.dbf
132894,5832391.249992847,Favia veroni,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART1.dbf
132895,4439451.250007153,Hydnophora pilosa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART1.dbf
132896,3650634.2500240803,Alveopora marionensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART2.dbf
132897,2800766.9999945164,Porites eridani,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART2.dbf
132898,126908.74997901917,Goniopora cellulosa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART1.dbf
132899,1012994.7500135899,Favia rosaria,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART1.dbf
132900,6731521.499977589,Symphyllia radians,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART3.dbf
132901,1081682.2500104904,Leptoseris amitoriensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART3.dbf
132902,178480.99998664856,Fungia puishani,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART2.dbf
132903,3526281.9999973774,Leptoseris solida,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART2.dbf
132904,3178072.5000317097,Pavona minuta,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART2.dbf
132905,5609881.750020504,Alveopora catalai,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART3.dbf
132906,2967171.000059366,Acropora irregularis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART3.dbf
132907,2471871.99999547,Echinomorpha nishihirai,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART2.dbf
132908,3946067.500027895,Acropora rosaria,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART3.dbf
132909,3272528.7500281334,Acropora turaki,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART2.dbf
132910,6957241.749989033,Acropora divaricata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART2.dbf
132911,7199622.499999523,Pavona maldivensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART1.dbf
132912,58262.50000667572,Enigmopora darveliensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART2.dbf
132913,698348.5000247955,Acropora rudis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART2.dbf
132914,221284.49999141693,Acropora maryae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART1.dbf
132915,243798.5,Siderastrea stellata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART1.dbf
132916,4011387.4999945164,Turbinaria irregularis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART2.dbf
132917,7345909.749987125,Gardineroseris planulata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART3.dbf
132918,395874.7500317097,Pectinia pygmaeus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2019/CORALS_PART1.dbf
