iucn_sid,range_km2,sciname,dbf_file
155270,2068861.6292193558,Entomacrodus stellifer,COMBTOOTHBLENNIES.dbf
155276,11155738.553905737,Thunnus atlanticus,TUNAS_BILLFISHES.dbf
155290,2553956.380179785,Scarus schlegeli,WRASSE.dbf
155292,564.1477766347132,Sparisoma strigatum,WRASSE.dbf
155304,843027.481200948,Pomacentrus milleri,DAMSELFISH.dbf
155308,452742.5107474642,Centropyge loricula,ANGELFISH.dbf
155313,108672.46222477095,Canthigaster leoparda,PUFFERFISH.dbf
155314,309256.2291196836,Pseudocheilinus ocellatus,WRASSE.dbf
155321,444736.71575745597,Helcogramma decurrens,COMBTOOTHBLENNIES.dbf
155327,57992.59880004461,Crocodilichthys gracilis,COMBTOOTHBLENNIES.dbf
157256,23834.04844586842,Natrix tessellata,REPTILES.dbf
157261,34387.02570614021,Hemidactylus turcicus,REPTILES.dbf
157273,7458.473543091782,Chamaeleo africanus,REPTILES.dbf
158616,106948.03946887702,Squalus altipinnis,CHONDRICHTHYES.dbf
158632,1953848.4083124918,Salarias sinuosus,COMBTOOTHBLENNIES.dbf
161317,130429.03521289006,Benthobatis marcida,CHONDRICHTHYES.dbf
161318,278329.83856807294,Leucoraja lentiginosa,CHONDRICHTHYES.dbf
161320,171022.0791944591,Rhinobatos albomaculatus,CHONDRICHTHYES.dbf
161321,2207380.8378412947,Cirrhigaleus australis,CHONDRICHTHYES.dbf
161324,167592.91529049847,Hydrolagus alphus,CHONDRICHTHYES.dbf
161325,1431341.7406972863,Squatina nebulosa,CHONDRICHTHYES.dbf
161326,598355.931538421,Crassinarke dormitor,CHONDRICHTHYES.dbf
161328,2195740.053909738,Torpedo marmorata,CHONDRICHTHYES.dbf
161329,623514.1685912462,Dipturus cerva,CHONDRICHTHYES.dbf
161330,236207.15705592147,Eridacnis barbouri,CHONDRICHTHYES.dbf
161334,173980.46774596212,Mustelus californicus,CHONDRICHTHYES.dbf
161335,196193.08419182524,Urotrygon rogersi,CHONDRICHTHYES.dbf
161336,1589450.961332259,Scyliorhinus boa,CHONDRICHTHYES.dbf
161339,1348299.774822258,Raja radula,CHONDRICHTHYES.dbf
161340,8081.848149251739,Amblyraja reversa,CHONDRICHTHYES.dbf
161342,1562289.0271788528,Gymnura australis,CHONDRICHTHYES.dbf
161343,10895.225079113989,Raja herwigi,CHONDRICHTHYES.dbf
161344,246303.4460179102,Raja velezi,CHONDRICHTHYES.dbf
161346,114075.83127153588,Narcine westraliensis,CHONDRICHTHYES.dbf
161349,468253.3990608632,Benthobatis moresbyi,CHONDRICHTHYES.dbf
161351,251443.65067736988,Cirrhoscyllium expolitum,CHONDRICHTHYES.dbf
161352,5603117.499763911,Hexanchus nakamurai,CHONDRICHTHYES.dbf
161354,604232.8637075657,Dipturus tengu,CHONDRICHTHYES.dbf
161355,1109128.4924988404,Nasolamia velox,CHONDRICHTHYES.dbf
161357,1029459.9133495495,Myliobatis tobijei,CHONDRICHTHYES.dbf
161366,438480.8606077497,Bathyraja spinicauda,CHONDRICHTHYES.dbf
161370,627350.7841157039,Pavoraja nitida,CHONDRICHTHYES.dbf
161371,666552.910894881,Rajella bigelowi,CHONDRICHTHYES.dbf
161373,623724.0101437822,Pseudobatos percellens,CHONDRICHTHYES.dbf
161375,3686290.658094478,Bathyraja trachura,CHONDRICHTHYES.dbf
161376,4963773.088486005,Carcharhinus sorrah,CHONDRICHTHYES.dbf
161378,2299494.2831736,Carcharhinus acronotus,CHONDRICHTHYES.dbf
161380,9870.078430457072,Cephaloscyllium sarawakensis,CHONDRICHTHYES.dbf
161381,2731637.7367199613,Bathyraja minispinosa,CHONDRICHTHYES.dbf
161383,218136.5446684161,Neoraja iberica,CHONDRICHTHYES.dbf
161386,11937.619403605078,Bathytoshia lata,CHONDRICHTHYES.dbf
161393,84713.83916358724,Dipturus gigas,CHONDRICHTHYES.dbf
161395,1448597.647074972,Triakis scyllium,CHONDRICHTHYES.dbf
161396,32414.528821067586,Aetomylaeus asperrimus,CHONDRICHTHYES.dbf
161397,1807850.0728111214,Torpedo torpedo,CHONDRICHTHYES.dbf
161398,1932038.8607976877,Galeus melastomus,CHONDRICHTHYES.dbf
161402,634950.9757916415,Bathyraja interrupta,CHONDRICHTHYES.dbf
161403,5973109.70393156,Somniosus pacificus,CHONDRICHTHYES.dbf
161406,464932.9661484454,Galeus sauteri,CHONDRICHTHYES.dbf
161408,735081.7010663511,Glaucostegus halavi,CHONDRICHTHYES.dbf
161409,296384.11223344645,Rhinobatos irvinei,CHONDRICHTHYES.dbf
161411,263386.5369067013,Torpedo mackayana,CHONDRICHTHYES.dbf
161413,44301.33844123641,Isistius labialis,CHONDRICHTHYES.dbf
161418,298219.86567500693,Leucoraja erinacea,CHONDRICHTHYES.dbf
161419,161534.63702271122,Leucoraja garmani,CHONDRICHTHYES.dbf
161421,59408.88410601325,Okamejei heemstrai,CHONDRICHTHYES.dbf
161423,172896.76715231614,Narcine vermiculatus,CHONDRICHTHYES.dbf
161424,139280.90377671225,Bathyraja matsubarai,CHONDRICHTHYES.dbf
161425,2053517.983751275,Raja undulata,CHONDRICHTHYES.dbf
161426,564907.9707996828,Chiloscyllium arabicum,CHONDRICHTHYES.dbf
161428,5181.308200234841,Electrolux addisoni,CHONDRICHTHYES.dbf
161429,4165.250551590944,Scyliorhinus comoroensis,CHONDRICHTHYES.dbf
161431,4998955.979210813,Urogymnus granulatus,CHONDRICHTHYES.dbf
161434,694143.3104429608,Atelomycterus marnkalha,CHONDRICHTHYES.dbf
161443,4984698.411019559,Etmopterus pusillus,CHONDRICHTHYES.dbf
161447,704023.4369037205,Rhinobatos punctifer,CHONDRICHTHYES.dbf
161449,557253.6332453735,Scyliorhinus torrei,CHONDRICHTHYES.dbf
161451,177891.5310269201,Mustelus albipinnis,CHONDRICHTHYES.dbf
161452,4051522.3392724465,Amblyraja badia,CHONDRICHTHYES.dbf
161453,1282151.7573593548,Dasyatis pastinaca,CHONDRICHTHYES.dbf
161454,2118059.495761049,Bathyraja isotrachys,CHONDRICHTHYES.dbf
161457,230923.53359804515,Pseudobatos glaucostigmus,CHONDRICHTHYES.dbf
161459,1693.7372307798073,Raja maderensis,CHONDRICHTHYES.dbf
161461,2166329.251851197,Leucoraja fullonica,CHONDRICHTHYES.dbf
161462,138108.47421118163,Bathyraja diplotaenia,CHONDRICHTHYES.dbf
161464,2151079.650922675,Leucoraja circularis,CHONDRICHTHYES.dbf
161465,129246.00831290855,Pastinachus solocirostris,CHONDRICHTHYES.dbf
161466,436644.84194049163,Raja inornata,CHONDRICHTHYES.dbf
161468,1895074.952488386,Eridacnis radcliffei,CHONDRICHTHYES.dbf
161469,6141.359917945966,Squalus raoulensis,CHONDRICHTHYES.dbf
161470,425444.4195106658,Apristurus indicus,CHONDRICHTHYES.dbf
161475,71923.48033395028,Hydrolagus lusitanicus,CHONDRICHTHYES.dbf
161476,274526.3963833392,Acroteriobatus variegatus,CHONDRICHTHYES.dbf
161477,552695.2414133778,Malacoraja senta,CHONDRICHTHYES.dbf
161479,1411200.3287135195,Galeus arae,CHONDRICHTHYES.dbf
161480,1146480.3570147785,Mustelus mosis,CHONDRICHTHYES.dbf
161484,2342733.3998014973,Scyliorhinus stellaris,CHONDRICHTHYES.dbf
161485,768911.4226782116,Mustelus punctulatus,CHONDRICHTHYES.dbf
161486,735424.5594734051,Bathyraja spinosissima,CHONDRICHTHYES.dbf
161487,682581.9438535123,Okamejei meerdervoortii,CHONDRICHTHYES.dbf
161488,33820.10204725744,Halaelurus boesemani,CHONDRICHTHYES.dbf
161489,177416.20328420756,Dentiraja lemprieri,CHONDRICHTHYES.dbf
161495,330420.75253049296,Fontitrygon margarita,CHONDRICHTHYES.dbf
161496,517389.72091840283,Spiniraja whitleyi,CHONDRICHTHYES.dbf
161497,355060.17431847716,Parmaturus melanobranchus,CHONDRICHTHYES.dbf
161499,233606.35145784228,Ctenacis fehlmanni,CHONDRICHTHYES.dbf
161502,2166.539638451689,Fenestraja maceachrani,CHONDRICHTHYES.dbf
161504,39955.03155905257,Bathyraja tunae,CHONDRICHTHYES.dbf
161505,668165.1303799945,Maculabatis toshi,CHONDRICHTHYES.dbf
161508,372394.5108182951,Centroscyllium ritteri,CHONDRICHTHYES.dbf
161510,262716.2802938791,Mobula rochebrunei,CHONDRICHTHYES.dbf
161513,2549712.334357619,Taeniurops grabata,CHONDRICHTHYES.dbf
161515,333760.58790201426,Poroderma pantherinum,CHONDRICHTHYES.dbf
161518,1051257.4098358366,Mustelus norrisi,CHONDRICHTHYES.dbf
161519,523546.5439530966,Zanobatus schoenleinii,CHONDRICHTHYES.dbf
161520,365611.6037627634,Fontitrygon margaritella,CHONDRICHTHYES.dbf
161523,207722.44039711068,Narcine lingula,CHONDRICHTHYES.dbf
161524,1072098.771045237,Carcharhinus isodon,CHONDRICHTHYES.dbf
161526,3739167.4352341974,Carcharhinus albimarginatus,CHONDRICHTHYES.dbf
161530,352381.0909864721,Rhinoptera neglecta,CHONDRICHTHYES.dbf
161532,425859.8341510845,Okamejei hollandi,CHONDRICHTHYES.dbf
161535,583825.120676066,Dipturus gudgeri,CHONDRICHTHYES.dbf
161536,23623.176344523854,Squalus blainville,CHONDRICHTHYES.dbf
161539,1376201.1538793943,Hemigaleus australiensis,CHONDRICHTHYES.dbf
161540,505406.4678400534,Maculabatis pastinacoides,CHONDRICHTHYES.dbf
161541,7804.00303787012,Urotrygon reticulata,CHONDRICHTHYES.dbf
161542,2142954.3216999923,Amblyraja radiata,CHONDRICHTHYES.dbf
161544,260758.4110069723,Schroederichthys maculatus,CHONDRICHTHYES.dbf
161546,141117.14542961423,Urogymnus lobistomus,CHONDRICHTHYES.dbf
161547,933627.8588816557,Pateobatis uarnacoides,CHONDRICHTHYES.dbf
161552,432320.91457275604,Somniosus longus,CHONDRICHTHYES.dbf
161553,605838.4265344496,Insentiraja subtilispinosa,CHONDRICHTHYES.dbf
161555,215674.39324585692,Acroteriobatus leucospilus,CHONDRICHTHYES.dbf
161557,1623448.7224244075,Chiloscyllium hasselti,CHONDRICHTHYES.dbf
161558,1549777.8323188636,Squatina japonica,CHONDRICHTHYES.dbf
161560,650047.0940323203,Narcine maculata,CHONDRICHTHYES.dbf
161563,2209051.0612762584,Orectolobus japonicus,CHONDRICHTHYES.dbf
161564,5671300.509978915,Carcharhinus altimus,CHONDRICHTHYES.dbf
161566,3763318.575690233,Maculabatis gerrardi,CHONDRICHTHYES.dbf
161567,177557.3569518564,Galeus nipponensis,CHONDRICHTHYES.dbf
161568,892403.2366513547,Myliobatis freminvillii,CHONDRICHTHYES.dbf
161569,3918954.881979977,Myliobatis aquila,CHONDRICHTHYES.dbf
161570,2717322.552778669,Lamiopsis temminckii,CHONDRICHTHYES.dbf
161571,8006.3660432801935,Mustelus widodoi,CHONDRICHTHYES.dbf
161580,5111520.320385841,Tetronarce nobiliana,CHONDRICHTHYES.dbf
161582,999406.0332848277,Megatrygon microps,CHONDRICHTHYES.dbf
161583,40699.01067157647,Scymnodalatias garricki,CHONDRICHTHYES.dbf
161589,1370169.6766905056,Platyrhina sinensis,CHONDRICHTHYES.dbf
161590,5397876.402357904,Neotrygon kuhlii,CHONDRICHTHYES.dbf
161594,530198.86071452545,Bathyraja violacea,CHONDRICHTHYES.dbf
161595,269378.01926332066,Raja rhina,CHONDRICHTHYES.dbf
161596,233572.2236197832,Aptychotrema rostrata,CHONDRICHTHYES.dbf
161597,120650502.5804602,Alopias pelagicus,CHONDRICHTHYES.dbf
161598,19698.83808228756,Pateobatis hortlei,CHONDRICHTHYES.dbf
161599,2922504.5975094377,Raja miraletus,CHONDRICHTHYES.dbf
161605,410152.5304467165,Notoraja tobitukai,CHONDRICHTHYES.dbf
161607,2156149.8098886213,Narke dipterygia,CHONDRICHTHYES.dbf
161611,55686.59282080989,Glyphis siamensis,CHONDRICHTHYES.dbf
161614,109230.72960436349,Narke capensis,CHONDRICHTHYES.dbf
161615,3597560.591239013,Pateobatis fai,CHONDRICHTHYES.dbf
161618,117293.35489699904,Hemitrygon laevigata,CHONDRICHTHYES.dbf
161619,804699.5288460038,Bathyraja meridionalis,CHONDRICHTHYES.dbf
161620,38302.29687395,Hypanus rudis,CHONDRICHTHYES.dbf
161621,1379013.2974898033,Himantura undulata,CHONDRICHTHYES.dbf
161622,555148.0291417101,Rajella kukujevi,CHONDRICHTHYES.dbf
161623,1089194.6836574038,Bathyraja fedorovi,CHONDRICHTHYES.dbf
161625,420758.87490837334,Halaelurus quagga,CHONDRICHTHYES.dbf
161626,1286690.7389791138,Leucoraja naevus,CHONDRICHTHYES.dbf
161628,466047.57567834365,Narcine tasmaniensis,CHONDRICHTHYES.dbf
161629,215379.60123866092,Raja stellulata,CHONDRICHTHYES.dbf
161630,1036438.1787622308,Gymnura japonica,CHONDRICHTHYES.dbf
161631,293218.1349213203,Leucoraja ocellata,CHONDRICHTHYES.dbf
161632,3456.74487403373,Heteronarce bentuviai,CHONDRICHTHYES.dbf
161633,1943836.1035176856,Mustelus manazo,CHONDRICHTHYES.dbf
161634,1428902.7574522258,Pristiophorus japonicus,CHONDRICHTHYES.dbf
161635,1683301.756587472,Deania quadrispinosa,CHONDRICHTHYES.dbf
161636,1105650.3765740409,Okamejei acutispina,CHONDRICHTHYES.dbf
161639,39371.623480420145,Paragaleus leucolomatus,CHONDRICHTHYES.dbf
161640,356550.3518246463,Mustelus lunulatus,CHONDRICHTHYES.dbf
161643,273783.3164204983,Dasyatis chrysonota,CHONDRICHTHYES.dbf
161645,907750.8679147242,Okamejei kenojei,CHONDRICHTHYES.dbf
161648,511244.8282018845,Mustelus henlei,CHONDRICHTHYES.dbf
161650,172957.0890036304,Haploblepharus pictus,CHONDRICHTHYES.dbf
161651,52749.12029155833,Orectolobus parvimaculatus,CHONDRICHTHYES.dbf
161653,202924.0157542446,Dipturus springeri,CHONDRICHTHYES.dbf
161655,290817.17713962775,Irolita waitii,CHONDRICHTHYES.dbf
161656,297828.5168181103,Fenestraja sinusmexicanus,CHONDRICHTHYES.dbf
161658,335340.8077331163,Raja eglanteria,CHONDRICHTHYES.dbf
161660,4822.455977296996,Narcine atzi,CHONDRICHTHYES.dbf
161661,2485553.058491586,Bathyraja aleutica,CHONDRICHTHYES.dbf
161662,488629.1254836355,Rhizoprionodon longurio,CHONDRICHTHYES.dbf
161663,164106.36990424688,Heteronarce mollis,CHONDRICHTHYES.dbf
161664,46275.880940188195,Orectolobus floridus,CHONDRICHTHYES.dbf
161666,208460.62314849693,Neoraja caerulea,CHONDRICHTHYES.dbf
161667,2679.168575927014,Haploblepharus kistnasamyi,CHONDRICHTHYES.dbf
161668,2192.6792814877576,Squalus lalannei,CHONDRICHTHYES.dbf
161673,903724.9999358016,Raja polystigma,CHONDRICHTHYES.dbf
161674,3476087.2971679233,Hexatrygon bickelli,CHONDRICHTHYES.dbf
161676,933834.8405432308,Tetronarce tokionis,CHONDRICHTHYES.dbf
161677,16144.627384487256,Rhinobatos lionotus,CHONDRICHTHYES.dbf
161680,987220.8779173115,Halaelurus buergeri,CHONDRICHTHYES.dbf
161685,319375.4745410622,Leucoraja leucosticta,CHONDRICHTHYES.dbf
161686,361008.5848700812,Raja texana,CHONDRICHTHYES.dbf
161689,150821.52861773674,Urotrygon aspidura,CHONDRICHTHYES.dbf
161690,13938.990185380391,Narcine oculifera,CHONDRICHTHYES.dbf
161691,1030738.6329745029,Raja brachyura,CHONDRICHTHYES.dbf
161692,6285622.343459895,Himantura uarnak,CHONDRICHTHYES.dbf
161696,190723222.13089475,Alopias superciliosus,CHONDRICHTHYES.dbf
161697,50703.480905676304,Acroteriobatus ocellatus,CHONDRICHTHYES.dbf
161699,566.530306705301,Plesiotrygon iwamae,CHONDRICHTHYES.dbf
161703,320117.84519318683,Squalus bucephalus,CHONDRICHTHYES.dbf
161705,1238149.8779687788,Galeus murinus,CHONDRICHTHYES.dbf
161707,1437949.1536766936,Paragaleus pectoralis,CHONDRICHTHYES.dbf
161709,596796.9710885978,Orectolobus halei,CHONDRICHTHYES.dbf
161713,464979.36266212806,Rhinobatos schlegelii,CHONDRICHTHYES.dbf
161714,1306633.0136991167,Heterodontus japonicus,CHONDRICHTHYES.dbf
161715,1662186.668350954,Mustelus griseus,CHONDRICHTHYES.dbf
161716,280617.2156210808,Narcine entemedor,CHONDRICHTHYES.dbf
161720,39963.22156246309,Heterodontus omanensis,CHONDRICHTHYES.dbf
161723,20596.662638041653,Raja pita,CHONDRICHTHYES.dbf
161725,61480.590083049996,Okamejei schmidti,CHONDRICHTHYES.dbf
161728,794154.6057550395,Brevitrygon imbricata,CHONDRICHTHYES.dbf
161730,139540.1921659562,Urotrygon munda,CHONDRICHTHYES.dbf
161731,2267740.7028753557,Pteroplatytrygon violacea,CHONDRICHTHYES.dbf
161735,1347039.938263486,Okamejei boesemani,CHONDRICHTHYES.dbf
161737,3358518.8572923588,Mobula hypostoma,CHONDRICHTHYES.dbf
161738,623968.3051982664,Dipturus macrocauda,CHONDRICHTHYES.dbf
161740,7141.197170720748,Centroscyllium excelsum,CHONDRICHTHYES.dbf
161742,92678.9028814284,Rhinoraja odai,CHONDRICHTHYES.dbf
161743,236658.97062084533,Pseudobatos lentiginosus,CHONDRICHTHYES.dbf
161744,5269544.590264544,Pateobatis jenkinsii,CHONDRICHTHYES.dbf
161746,111898.26681030788,Heteronarce garmani,CHONDRICHTHYES.dbf
161747,73564.13697621867,Urotrygon nana,CHONDRICHTHYES.dbf
161748,277707.77976188227,Dasyatis marmorata,CHONDRICHTHYES.dbf
164280,10165.03495675927,Ruppia cirrhosa,SEAGRASSES.dbf
164508,15639.056900609441,Ruppia maritima,SEAGRASSES.dbf
165290,108186.18356583762,Himantura marginata,CHONDRICHTHYES.dbf
165607,942353.4838884723,Chaetodon falcula,BUTTERFLYFISH.dbf
165608,591197.2240830353,Heniochus pleurotaenia,BUTTERFLYFISH.dbf
165609,277642.0860251106,Chaetodon larvatus,BUTTERFLYFISH.dbf
165610,400704.743528478,Chaetodon leucopleura,BUTTERFLYFISH.dbf
165611,2292459.292675536,Chaetodon ocellatus,BUTTERFLYFISH.dbf
165612,455674.1249459532,Chaetodon zanzibarensis,BUTTERFLYFISH.dbf
165613,236626.03371568688,Prognathodes brasiliensis,BUTTERFLYFISH.dbf
165614,657530.4309300772,Roa jayakari,BUTTERFLYFISH.dbf
165615,1136738.062446446,Chaetodon mertensii,BUTTERFLYFISH.dbf
165616,1172995.337362145,Chelmon marginalis,BUTTERFLYFISH.dbf
165617,743.7158398790848,Hemitaurichthys multispinosus,BUTTERFLYFISH.dbf
165618,254084.95385492017,Chaetodon mesoleucos,BUTTERFLYFISH.dbf
165619,1023958.1872364774,Chaetodon guttatissimus,BUTTERFLYFISH.dbf
165620,808928.1431136805,Chaetodon burgessi,BUTTERFLYFISH.dbf
165621,688472.2466467707,Prognathodes aya,BUTTERFLYFISH.dbf
165622,4490733.159209351,Heniochus singularius,BUTTERFLYFISH.dbf
165623,3926483.784291253,Chaetodon octofasciatus,BUTTERFLYFISH.dbf
165624,929205.0472673946,Chaetodon triangulum,BUTTERFLYFISH.dbf
165625,251726.98170906483,Chaetodon paucifasciatus,BUTTERFLYFISH.dbf
165626,8104592.915121088,Heniochus acuminatus,BUTTERFLYFISH.dbf
165627,927133.7768713424,Prognathodes aculeatus,BUTTERFLYFISH.dbf
165628,5537537.429580178,Chaetodon kleinii,BUTTERFLYFISH.dbf
165630,6931465.37048977,Chaetodon vagabundus,BUTTERFLYFISH.dbf
165631,8250828.226502992,Chaetodon auriga,BUTTERFLYFISH.dbf
165632,2055692.4971617856,Chaetodon punctatofasciatus,BUTTERFLYFISH.dbf
165633,329282.55617067334,Johnrandallia nigrirostris,BUTTERFLYFISH.dbf
165634,306955.2413938097,Chaetodon austriacus,BUTTERFLYFISH.dbf
165635,436782.1519646906,Chaetodon humeralis,BUTTERFLYFISH.dbf
165636,286209.85003717686,Chaetodon nippon,BUTTERFLYFISH.dbf
165637,2120834.9915201636,Chaetodon striatus,BUTTERFLYFISH.dbf
165638,3451556.7564429627,Chaetodon meyeri,BUTTERFLYFISH.dbf
165639,14088.445806404558,Roa excelsa,BUTTERFLYFISH.dbf
165640,3362480.5926342104,Heniochus chrysostomus,BUTTERFLYFISH.dbf
165641,4607080.8695260305,Chaetodon ornatissimus,BUTTERFLYFISH.dbf
165642,598127.3915668194,Chaetodon madagaskariensis,BUTTERFLYFISH.dbf
165643,1435598.7412355156,Chaetodon selene,BUTTERFLYFISH.dbf
165644,50632.27976111698,Prognathodes guezei,BUTTERFLYFISH.dbf
165645,74534.16347801157,Prognathodes guyotensis,BUTTERFLYFISH.dbf
165646,1125838.5405798124,Prognathodes guyanensis,BUTTERFLYFISH.dbf
165647,212200.5867486538,Chaetodon pictus,BUTTERFLYFISH.dbf
165648,1981366.801359557,Chaetodon decussatus,BUTTERFLYFISH.dbf
165649,523267.99567378033,Chaetodon gardineri,BUTTERFLYFISH.dbf
165650,3119942.343450222,Heniochus monoceros,BUTTERFLYFISH.dbf
165651,6264240.780343392,Chaetodon lunula,BUTTERFLYFISH.dbf
165652,3450132.444819126,Heniochus varius,BUTTERFLYFISH.dbf
165653,973513.9504358695,Chaetodon pelewensis,BUTTERFLYFISH.dbf
165654,349775.8284282303,Chaetodon dolosus,BUTTERFLYFISH.dbf
165655,21861.986013447757,Chaetodon multicinctus,BUTTERFLYFISH.dbf
165656,1755588.047000888,Chaetodon xanthurus,BUTTERFLYFISH.dbf
165657,1742022.2502172946,Chaetodon plebeius,BUTTERFLYFISH.dbf
165658,10292.87655287785,Prognathodes carlhubbsi,BUTTERFLYFISH.dbf
165659,4374557.640281523,Chelmon rostratus,BUTTERFLYFISH.dbf
165660,1165521.2649846533,Chelmon muelleri,BUTTERFLYFISH.dbf
165661,4939585.132737972,Parachaetodon ocellatus,BUTTERFLYFISH.dbf
165662,21514.296700216444,Chaetodon fremblii,BUTTERFLYFISH.dbf
165663,277627.0991316596,Chaetodon argentatus,BUTTERFLYFISH.dbf
165664,1975411.0101848897,Chaetodon oxycephalus,BUTTERFLYFISH.dbf
165665,2359399.708501501,Chaetodon ulietensis,BUTTERFLYFISH.dbf
165666,137075.97442624875,Chaetodon mitratus,BUTTERFLYFISH.dbf
165667,3007377.7195957573,Forcipiger longirostris,BUTTERFLYFISH.dbf
165668,4788646.553214271,Chaetodon citrinellus,BUTTERFLYFISH.dbf
165669,6168280.313149588,Chaetodon lineolatus,BUTTERFLYFISH.dbf
165670,293488.73332208255,Chaetodon semilarvatus,BUTTERFLYFISH.dbf
165671,675433.9536082178,Chaetodon xanthocephalus,BUTTERFLYFISH.dbf
165672,2631558.3542429437,Hemitaurichthys polylepis,BUTTERFLYFISH.dbf
165673,1464815.5470318983,Chaetodon trifasciatus,BUTTERFLYFISH.dbf
165674,334126.0312023793,Prognathodes marcellae,BUTTERFLYFISH.dbf
165675,1103.4645739612806,Chaetodon smithi,BUTTERFLYFISH.dbf
165676,1669688.418688148,Chaetodon ocellicaudus,BUTTERFLYFISH.dbf
165677,1026529.3775845974,Roa modestus,BUTTERFLYFISH.dbf
165678,349438.33777334634,Chaetodon quadrimaculatus,BUTTERFLYFISH.dbf
165679,42841.07625349293,Chaetodon trichrous,BUTTERFLYFISH.dbf
165680,3213287.1142422706,Chaetodon rafflesii,BUTTERFLYFISH.dbf
165681,3256680.9238152127,Chaetodon ephippium,BUTTERFLYFISH.dbf
165682,77646.06732800422,Amphichaetodon howensis,BUTTERFLYFISH.dbf
165683,2365049.442949687,Heniochus diphreutes,BUTTERFLYFISH.dbf
165684,780361.227498091,Chaetodon interruptus,BUTTERFLYFISH.dbf
165685,2543274.8101865253,Chaetodon wiebeli,BUTTERFLYFISH.dbf
165686,3113403.330293225,Chaetodon bennetti,BUTTERFLYFISH.dbf
165687,25144.07071709018,Chaetodon tricinctus,BUTTERFLYFISH.dbf
165688,530647.4885080992,Chaetodon flavirostris,BUTTERFLYFISH.dbf
165689,5813067.019046982,Chaetodon melannotus,BUTTERFLYFISH.dbf
165690,564.1477766347132,Prognathodes dichrous,BUTTERFLYFISH.dbf
165691,257195.93559638027,Heniochus intermedius,BUTTERFLYFISH.dbf
165692,3433226.752772045,Chaetodon baronessa,BUTTERFLYFISH.dbf
165693,753222.1917785023,Chaetodon auripes,BUTTERFLYFISH.dbf
165694,5519989.755777135,Chaetodon speculum,BUTTERFLYFISH.dbf
165695,1449769.1741596805,Chaetodon capistratus,BUTTERFLYFISH.dbf
165696,276801.733434243,Chaetodon nigropunctatus,BUTTERFLYFISH.dbf
165697,4527292.570737285,Coradion altivelis,BUTTERFLYFISH.dbf
165698,16120.73509995018,Chaetodon tinkeri,BUTTERFLYFISH.dbf
165699,123150.49801758857,Chaetodon daedalma,BUTTERFLYFISH.dbf
165700,392936.08495023916,Chaetodon hoefleri,BUTTERFLYFISH.dbf
165701,77422.71080669634,Prognathodes falcifer,BUTTERFLYFISH.dbf
165702,5070957.034564742,Coradion chrysozonus,BUTTERFLYFISH.dbf
165703,1593078.9918140157,Chaetodon aureofasciatus,BUTTERFLYFISH.dbf
165704,5757454.55620555,Chaetodon lunulatus,BUTTERFLYFISH.dbf
165705,263031.4498633026,Chaetodon fasciatus,BUTTERFLYFISH.dbf
165706,433832.7643051217,Chelmonops curiosus,BUTTERFLYFISH.dbf
165707,576498.346945684,Chaetodon andamanensis,BUTTERFLYFISH.dbf
165708,6880.8325058549935,Chaetodon declivis,BUTTERFLYFISH.dbf
165709,305925.0795722852,Chaetodon blackburnii,BUTTERFLYFISH.dbf
165710,228259.95717348956,Chaetodon assarius,BUTTERFLYFISH.dbf
165711,2801222.34340503,Chaetodon adiergastos,BUTTERFLYFISH.dbf
165713,1031941.594010342,Chaetodon reticulatus,BUTTERFLYFISH.dbf
165714,5697164.412333904,Chaetodon unimaculatus,BUTTERFLYFISH.dbf
165715,20859.121057551914,Chaetodon sanctaehelenae,BUTTERFLYFISH.dbf
165716,5504107.272192637,Forcipiger flavissimus,BUTTERFLYFISH.dbf
165717,335996.51623602427,Chaetodon rainfordi,BUTTERFLYFISH.dbf
165718,1606042.4854279393,Chaetodon guentheri,BUTTERFLYFISH.dbf
165719,924866.3109733133,Hemitaurichthys zoster,BUTTERFLYFISH.dbf
165720,48502.084038957044,Chelmonops truncatus,BUTTERFLYFISH.dbf
165721,21861.986013447757,Chaetodon miliaris,BUTTERFLYFISH.dbf
165723,1869308.0315802572,Chaetodon collare,BUTTERFLYFISH.dbf
165724,530714.1497246622,Chaetodon melapterus,BUTTERFLYFISH.dbf
165725,2628823.5213925033,Chaetodon semeion,BUTTERFLYFISH.dbf
165726,75874.35757832786,Chaetodon dialeucos,BUTTERFLYFISH.dbf
165727,860.6882511502948,Amphichaetodon melbae,BUTTERFLYFISH.dbf
165822,245460.92385857235,Apolemichthys griffisi,ANGELFISH.dbf
165823,1291.6376909713135,Centropyge nahackyi,ANGELFISH.dbf
165824,96.65010107167733,Centropyge boylei,ANGELFISH.dbf
165825,325988.69513697556,Holacanthus africanus,ANGELFISH.dbf
165826,21161.991139951908,Chaetodontoplus chrysocephalus,ANGELFISH.dbf
165827,4971.6267437442,Genicanthus takeuchii,ANGELFISH.dbf
165828,4747772.635670522,Centropyge fisheri,ANGELFISH.dbf
165829,3946602.5975808743,Pomacanthus xanthometopon,ANGELFISH.dbf
165830,2802.295413547074,Centropyge hotumatua,ANGELFISH.dbf
165831,430414.1607973144,Pomacanthus chrysurus,ANGELFISH.dbf
165832,762392.7951088488,Holacanthus bermudensis,ANGELFISH.dbf
165833,826623.1806237977,Pomacanthus maculosus,ANGELFISH.dbf
165834,21861.986013447757,Apolemichthys arcuatus,ANGELFISH.dbf
