iucn_sid,range_km2,sciname,dbf_file
132901,1081857.000032425,Leptoseris amitoriensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132902,178486.99997997284,Fungia puishani,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132903,3526504.000082016,Leptoseris solida,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132904,3178303.0001325607,Pavona minuta,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132905,5610131.000200272,Alveopora catalai,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132906,8068514.000096321,Acropora irregularis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132907,2472088.000110626,Echinomorpha nishihirai,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132908,12386589.00014019,Acropora rosaria,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132909,3272757.000104904,Acropora turaki,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132910,6957564.000131607,Acropora divaricata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132911,7200050.000184059,Pavona maldivensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132912,73657.9999961853,Enigmopora darveliensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132913,698378.0000228882,Acropora rudis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132914,221311.00001239777,Acropora maryae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132915,243795.99997520447,Siderastrea stellata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132916,4011607.000082016,Turbinaria irregularis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132917,7346323.000185013,Gardineroseris planulata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132918,395878.0000295639,Pectinia pygmaeus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132919,7714212.000114441,Acropora stoddarti,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132920,2557393.0000810623,Echinopora ashmorensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132921,391678.99997901917,Porites branneri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132922,6596551.000181198,Montastrea curta,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132923,5809569.000177383,Pocillopora woodjonesi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132924,1297181.0000448227,Pachyseris gemmae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132925,2707902.000100136,Fungia hexagonalis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132926,158733.99999809265,Madracis asanoi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132927,3172631.0001068115,Leptoseris striata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132928,6145457.000179291,Pectinia lactuca,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132929,2626775.0000982285,Acanthastrea subechinata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132930,1998835.0000667572,Montipora gaimardi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132931,5464709.000099182,Acropora willisae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132932,2549181.000070572,Montipora orientalis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132933,2367999.0000867844,Acropora carduus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132934,11076.999996185303,Acropora tanegashimensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132935,2323140.0000715256,Acropora plumosa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132936,7696663.000179291,Favia pallida,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132937,2118310.0000247955,Acropora spathulata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132938,5145875.000135422,Porites evermanni,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132939,1191501.000114441,Heterocyathus sulcatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132940,5931793.00020504,Acropora acuminata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132941,35851.9999961853,Indophyllia macassarensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132942,24327.000003814697,Montipora patula,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132943,68284.99999809265,Stylophora madagascarensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132944,5533746.00015831,Montipora nodosa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132945,14530.000003814697,Porites colonensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132946,4692524.000076294,Acropora lianae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132947,3601139.0001277924,Echinophyllia echinoporoides,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132948,5238200.000159264,Acropora granulosa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132949,4071667.0000915527,Goniopora pendulus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132950,5976473.000067711,Acropora macrostoma,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132951,221311.00001239777,Acropora rufus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132952,7429262.00011158,Acropora variabilis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132953,215114.00001621246,Merulina scheeri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132954,6659968.000174522,Fungia cyclolites,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132955,221404.00001239777,Goniopora pearsoni,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132956,4003002.0001735687,Pectinia alcicornis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132957,4892582.000145912,Turbinaria bifrons,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132958,388972.00002861023,Pocillopora capitata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132959,44921.00001525879,Porites desilveri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132960,3147076.0001192093,Hydnophora grandis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132961,27290.000007629395,Oculina tenella,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132962,434815.99998664856,Symphyllia erythraea,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132963,878726.0000305176,Manicina areolata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132964,139978.00001335144,Fungia taiwanensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132965,1029802.0000133514,Boninastrea boninensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132966,14850308.000144005,Acropora rambleri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132967,3322536.0001296997,Euphyllia yaeyamaensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132968,210428.00004386902,Halomitra clavator,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132969,5893135.000187874,Acropora listeri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132970,857397.0000305176,Agaricia lamarcki,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132971,6466403.000086784,Acropora tumida,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132972,3848409.0001573563,Acropora paniculata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132973,2667555.0001134872,Anacropora matthai,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132974,2279125.0000715256,Plerogyra discus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132975,7956806.000173569,Millepora tenera,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_3.dbf
132976,4783409.000152588,Acropora loripes,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132977,704870.0000076294,Montipora stilosa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132978,6537805.000170708,Montastrea magnistellata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132979,7035221.000177383,Favites complanata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132980,7189073.0001831055,Leptoria phrygia,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132981,1137815.000029564,Acropora hemprichii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132982,10504,Montigyra kenti,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132983,4023234.0001392365,Leptastrea bottae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132984,2236319.000058174,Acropora derawanensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132985,4077463.0001277924,Turbinaria radicalis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132986,6500036.000201225,Fungia repanda,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132987,6836410.00018692,Echinopora gemmacea,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132988,6000596.000163078,Acropora longicyathus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132989,40988.9999961853,Psammocora interstinctus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132990,2999973.0001096725,Acropora multiacuta,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132991,3318712.0000886917,Coscinaraea crassa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132992,6765907.000164986,Acropora humilis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132993,2539490.0001039505,Zoopilus echinatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132994,1381357.000055313,Favites vasta,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132995,3576782.000107765,Goniopora planulata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132996,327942.00001335144,Fungia seychellensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132997,6240718.000164032,Montastrea valenciennesi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
132998,6482422.000181198,Acropora samoensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
132999,742939.999994278,Millepora nitida,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_3.dbf
133e3,1609075.0000200272,Acropora ocellata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133001,5121714.00015831,Goniopora pandoraensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133002,3480833.000144005,Seriatopora stellata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133003,3749991.0001306534,Leptastrea bewickensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133004,2245380.0000543594,Simplastrea vesicularis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133005,221311.00001239777,Anacropora spumosa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133006,875077.000038147,Acropora palmata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133007,2178651.0000915527,Montipora malampaya,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133008,1280094.0000429153,Fungia spinifer,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133009,235211.00001239777,Favia albidus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133010,5491599.000193596,Acropora elseyi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133011,2379529.0000896454,Pocillopora ankeli,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133012,954632.0000495911,Montastraea franksi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133013,6218151.000220299,Acropora grandis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133014,3165885.000063896,Goniopora polyformis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133015,6156799.000153542,Montipora millepora,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133016,5655319.000190735,Porites vaughani,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133017,6400725.000117302,Acropora plana,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133018,1954827.0000610352,Acropora minuta,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133019,1955027.0000610352,Galaxea cryptoramosa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133020,6902367.000179291,Acropora tenuis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133021,6395864.000193596,Acropora microphthalma,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133022,2675780.0000915527,Montipora niugini,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133023,6310077.000143051,Porites lichen,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133024,6065702.000148773,Merulina scabricula,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133025,6014282.000206947,Acropora vaughani,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133026,3238421.0001182556,Mycedium mancaoi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133027,1480525.0000896454,Siderastrea radians,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133028,6591942.00017643,Seriatopora caliendrum,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133029,7436948.000184059,Favia rotumana,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133030,9018906.00007248,Acropora tutuilensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133031,3355928.000131607,Montipora effusa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133032,2883028.000100136,Lobophyllia flabelliformis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133033,6169750.000184059,Acropora pulchra,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133034,17044052.000199318,Fungia fragilis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133035,10722738.000104904,Acropora insignis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133036,3572278.000055313,Fungia curvata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133037,700988.0000286102,Mycetophyllia reesi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133038,6490433.000193596,Porites nigrescens,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133039,1621638.0000343323,Turbinaria conspicua,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133040,4068174.000149727,Echinopora mammiformis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133041,7123370.000162125,Pavona decussata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133042,542345.0000343323,Millepora complanata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_3.dbf
133043,6246925.000185013,Psammocora digitata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133044,1415549.0000429153,Cantharellus jebbi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133045,251397.00002288818,Pocillopora ligulata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133046,2901124.00011158,Anacropora spinosa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133047,842494.0000305176,Mycetophyllia aliciae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133048,3868252.000166893,Astreopora suggesta,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133049,6927104.000166893,Stylocoeniella guentheri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133050,5884723.0000629425,Acropora vermiculata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133051,5191494.000163078,Goniopora norfolkensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133052,221311.00001239777,Echinopora irregularis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133053,1185610.0000247955,Scolymia cubensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133054,6788597.000201225,Goniopora tenuidens,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133055,6569461.000211716,Favites halicora,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133056,285330.0000009537,Montipora spongiosa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133057,1959251.0000610352,Euphyllia paradivisa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133058,4952834.000171661,Echinophyllia echinata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133059,4862555.000130653,Platygyra verweyi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133060,5941805.000160217,Goniastrea favulus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133061,5567344.000084877,Acropora tizardi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133062,856250.0000305176,Mycetophyllia lamarckiana,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133063,6222791.00018692,Polyphyllia talpina,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133064,2065452.0000600815,Montipora florida,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133066,7134879.000182152,Montipora informis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133067,3218276.000120163,Platygyra yaeyamaensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133068,7552524.000175476,Platygyra sinensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133069,3918028.0001478195,Astreopora cucullata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133070,4223404.000104904,Montastrea colemani,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133071,6994761.000189781,Montipora foliosa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133072,77127.00001144409,Montipora echinata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133073,445368.0000038147,Porites bernardi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133074,315737.0000009537,Goniastrea deformis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133075,4178831.000120163,Palauastrea ramosa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133076,4355929.000120163,Lobophyllia robusta,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133077,576820.0000190735,Coscinaraea mcneilli,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133078,2414043.0000724792,Favites acuticollis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133079,560068.0000228882,Montipora meandrina,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133080,6303165.000160217,Acropora selago,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133081,2904346.0001249313,Acropora kirstyae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133082,7749284.000185013,Porites lutea,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133083,2383214.000096321,Ctenactis albitentaculata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133084,6385365.000187874,Barabattoia amicorum,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133085,183346.00003242493,Balanophyllia europaea,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133086,792896.0000066757,Acropora lamarcki,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133087,5590890.000190735,Acropora subglabra,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_1.dbf
133088,7206574.000154495,Echinopora lamellosa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
133089,3557950.000120163,Echinophyllia patula,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf
